Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Pickup_Delay,Distance_km,Hour,Time_Slot,Delay_Flag
zylu528757934,20,4.9,30.890184,75.829615,30.910184,75.849615,15-02-2022,11:20,11:30,Fog,High ,motorcycle ,Metropolitian ,100,Home,10.0,3.1395541084679253,11,Morning,False
qiti165359950,23,4.9,27.160832,78.011608,27.270832,78.121608,14-02-2022,18:45,18:55,Sunny,Medium ,motorcycle ,Urban ,50,Pet Supplies,10.0,17.2675475965754,18,Evening,False
ojjd932877494,25,4.1,23.214459,77.434976,23.284459,77.504976,12-02-2022,20:45,21:00,Stormy,Jam ,motorcycle ,Metropolitian ,175,Pet Supplies,15.0,10.988439379638157,20,Evening,True
wbvd899985103,31,4.5,30.893081,75.821495,31.033081,75.961495,14-02-2022,23:55,00:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Books,5.0,21.976878759277987,23,Night,False
fkrl986267820,26,4.7,18.536718,73.830327,18.556718,73.850327,03-04-2022,08:35,08:45,Windy,Low ,scooter ,Urban ,60,Sports,10.0,3.1395541084679253,8,Morning,False
tpat268435003,36,4.7,23.371292,85.327872,23.421292,85.377872,28-03-2022,20:00,20:05,Fog,Jam ,motorcycle ,Urban ,140,Toys,5.0,7.848885271170511,20,Evening,False
kzlv444069703,36,3.5,23.354422,85.3329,23.464422,85.4429,12-03-2022,21:45,22:00,Windy,Jam ,motorcycle ,Metropolitian ,200,Home,15.0,17.2675475965754,21,Night,True
fpwl071025297,32,4.1,22.75004,75.902847,22.79004,75.942847,09-03-2022,13:10,13:15,Windy,High ,motorcycle ,Urban ,200,Electronics,5.0,6.279108216937245,13,Afternoon,True
ghtw067394207,38,5.0,19.12663,72.829976,19.19663,72.899976,29-03-2022,23:25,23:35,Stormy,Low ,motorcycle ,Metropolitian ,145,Shoes,10.0,10.988439379638436,23,Night,False
crdn591560064,39,4.8,10.96185,76.971082,10.99185,77.001082,05-03-2022,21:15,21:25,Sunny,Jam ,van,Urban ,75,Pet Supplies,10.0,4.709331162702445,21,Night,False
thbm478516214,27,4.6,26.911378,75.789034,27.021378,75.899034,02-04-2022,22:40,22:45,Stormy,Low ,motorcycle ,Urban ,90,Home,5.0,17.2675475965754,22,Night,False
tooa049846351,35,5.0,22.311603,73.165012,22.401603,73.255012,12-03-2022,18:15,18:25,Windy,Medium ,motorcycle ,Metropolitian ,230,Home,10.0,14.127993488106362,18,Evening,True
olxk092920184,23,4.9,21.160437,72.774209,21.190437,72.804209,11-03-2022,18:30,18:45,Fog,Medium ,motorcycle ,Metropolitian ,105,Kitchen,15.0,4.709331162702306,18,Evening,False
sdvr449237891,25,4.6,27.16185,78.040165,27.23185,78.110165,16-02-2022,23:45,23:55,Fog,Low ,motorcycle ,Metropolitian ,115,Sports,10.0,10.988439379638436,23,Night,False
bbce692877140,21,4.8,0.0,0.0,0.01,0.01,17-02-2022,08:50,09:00,Cloudy,Low ,motorcycle ,Urban ,105,Books,10.0,1.5697770542341356,8,Morning,False
lsgp679582303,39,5.0,13.005801,80.250744,13.015801,80.260744,01-04-2022,08:35,08:45,Stormy,Low ,motorcycle ,Metropolitian ,140,Books,10.0,1.5697770542345202,8,Morning,False
haxs576988716,24,5.0,10.96185,76.971082,11.07185,77.081082,25-03-2022,17:30,17:45,Sandstorms,Medium ,scooter ,Metropolitian ,130,Kitchen,15.0,17.2675475965754,17,Evening,False
prvt679735730,35,4.5,19.1813,72.836191,19.2913,72.946191,06-04-2022,23:20,23:25,Windy,Low ,motorcycle ,Metropolitian ,135,Apparel,5.0,17.2675475965754,23,Night,False
wtlr615669172,34,4.2,17.483216,78.552111,17.503216,78.572111,19-03-2022,10:40,10:50,Sandstorms,Low ,motorcycle ,Urban ,20,Grocery,10.0,3.1395541084690404,10,Morning,False
luuj691339915,21,4.8,11.02091,76.940432,11.09091,77.010432,25-03-2022,18:30,18:40,Sandstorms,Medium ,motorcycle ,Urban ,75,Cosmetics,10.0,10.988439379638297,18,Evening,False
inbp351150164,39,4.6,22.311603,73.165012,22.391603,73.245012,20-03-2022,00:00,00:10,Stormy,Low ,scooter ,Metropolitian ,125,Pet Supplies,10.0,12.558216433872817,0,Night,False
gwod871853104,23,4.7,0.0,0.0,0.02,0.02,17-02-2022,09:50,10:00,Cloudy,Low ,motorcycle ,Metropolitian ,90,Sports,10.0,3.139554108468271,9,Morning,False
tcak086853061,20,4.2,21.186438,72.794115,21.266438,72.874115,25-03-2022,18:40,18:55,Stormy,Medium ,motorcycle ,Metropolitian ,195,Pet Supplies,15.0,12.558216433873095,18,Evening,True
uitn394894200,24,3.5,13.058616,80.264151,13.188616,80.394151,06-04-2022,23:30,23:45,Sunny,Low ,motorcycle ,Metropolitian ,180,Books,15.0,20.407101705043324,23,Night,True
imuc669321553,22,4.8,0.0,0.0,0.04,0.04,11-03-2022,15:10,15:15,Stormy,Medium ,motorcycle ,Urban ,130,Shoes,5.0,6.279108216936542,15,Afternoon,False
qspm507980932,36,4.5,18.546258,73.904337,18.596258,73.954337,01-04-2022,23:25,23:35,Fog,Low ,van,Metropolitian ,80,Kitchen,10.0,7.848885271170232,23,Night,False
ebgj985661055,25,4.5,13.02978,80.208812,13.15978,80.338812,25-03-2022,23:40,23:50,Sunny,Low ,motorcycle ,Metropolitian ,140,Pet Supplies,10.0,20.407101705044443,23,Night,False
jbgr050867295,38,4.6,22.761226,75.887522,22.811226,75.937522,30-03-2022,18:50,19:00,Windy,Medium ,scooter ,Metropolitian ,130,Books,10.0,7.848885271170511,18,Evening,False
lflp136821329,30,4.3,23.234249,77.434007,23.274249,77.474007,17-02-2022,17:00,17:10,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Kitchen,10.0,6.279108216937245,17,Evening,True
eyix613184058,27,4.7,23.233219,77.433571,23.283219,77.483571,11-02-2022,19:15,19:20,Fog,Jam ,scooter ,Other,145,Electronics,5.0,7.848885271170511,19,Evening,False
qhir223458610,31,5.0,13.026286,80.275235,13.056286,80.305235,13-03-2022,22:30,22:45,Cloudy,Low ,scooter ,Metropolitian ,80,Books,15.0,4.709331162702445,22,Night,False
vxps522263152,30,4.5,9.985697,76.281128,10.035697,76.331128,13-02-2022,22:30,22:45,Cloudy,Low ,motorcycle ,Metropolitian ,75,Jewelry,15.0,7.848885271171627,22,Night,False
snpf453126939,39,4.9,26.956431,75.776649,27.086431,75.906649,02-04-2022,17:35,17:50,Fog,Medium ,motorcycle ,Metropolitian ,230,Shoes,15.0,20.407101705043605,17,Evening,True
rdhk427637507,38,4.6,26.474986,80.342796,26.604986,80.472796,18-02-2022,20:25,20:40,Sunny,Jam ,motorcycle ,Metropolitian ,150,Kitchen,15.0,20.407101705043324,20,Evening,False
fnkw811755578,29,4.9,21.175975,72.795503,21.185975,72.805503,03-03-2022,10:40,10:45,Cloudy,Low ,scooter ,Metropolitian ,65,Apparel,5.0,1.569777054234381,10,Morning,False
lwla939358383,38,4.9,13.026279,80.174568,13.086279,80.234568,13-03-2022,19:55,20:10,Stormy,Jam ,scooter ,Metropolitian ,130,Pet Supplies,15.0,9.41866232540489,19,Evening,False
jnrq673392120,38,4.6,12.323194,76.630583,12.433194,76.740583,31-03-2022,18:40,18:55,Cloudy,Medium ,motorcycle ,Urban ,165,Sports,15.0,17.2675475965754,18,Evening,True
sadj552940926,28,4.9,21.173493,72.801953,21.203493,72.831953,19-03-2022,18:10,18:15,Windy,Medium ,motorcycle ,Metropolitian ,125,Kitchen,5.0,4.7093311627025845,18,Evening,False
rjid590213418,37,4.5,22.74806,75.8934,22.78806,75.9334,13-03-2022,12:30,12:45,Windy,High ,motorcycle ,Metropolitian ,135,Home,15.0,6.279108216937245,12,Afternoon,False
uhjs852694209,28,5.0,22.538731,88.364878,22.668731,88.494878,12-02-2022,22:00,22:15,Cloudy,Jam ,motorcycle ,Urban ,180,Kitchen,15.0,20.407101705043605,22,Night,True
vcep889467880,39,4.3,19.12663,72.829976,19.15663,72.859976,21-03-2022,22:55,23:05,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel,10.0,4.7093311627025845,22,Night,False
oakr513353069,27,4.9,19.055831,72.833984,19.135831,72.913984,16-03-2022,22:20,22:25,Sandstorms,Low ,scooter ,Metropolitian ,90,Books,5.0,12.558216433872817,22,Night,False
eopc868584800,37,4.9,11.003008,76.97544,11.023008,76.99544,19-03-2022,11:35,11:50,Cloudy,High ,motorcycle ,Metropolitian ,145,Cosmetics,15.0,3.1395541084680647,11,Morning,False
zxmc555261309,22,4.8,19.221315,72.862381,19.331315,72.972381,04-04-2022,23:30,23:40,Sandstorms,Low ,van,Urban ,50,Jewelry,10.0,17.2675475965754,23,Night,False
bntl118081227,29,4.7,12.323225,76.630028,12.353225,76.660028,03-04-2022,22:25,22:40,Windy,Low ,scooter ,Metropolitian ,55,Pet Supplies,15.0,4.709331162702445,22,Night,False
xbmd842927179,30,4.7,27.160934,78.044095,27.300934,78.184095,14-02-2022,23:10,23:15,Sunny,Low ,motorcycle ,Metropolitian ,130,Sports,5.0,21.976878759277987,23,Night,False
kawu258447476,36,4.3,12.913041,77.683237,13.003041,77.773237,20-03-2022,21:40,21:55,Stormy,Jam ,scooter ,Metropolitian ,165,Pet Supplies,15.0,14.127993488106362,21,Night,True
poar647579625,29,4.5,23.351489,85.324253,23.391489,85.364253,03-03-2022,13:40,13:50,Stormy,High ,motorcycle ,Metropolitian ,110,Clothing,10.0,6.279108216936966,13,Afternoon,False
xvjn326314838,24,4.6,11.003681,76.975525,11.033681,77.005525,19-03-2022,23:25,23:40,Stormy,Low ,scooter ,Urban ,12,Grocery,15.0,4.709331162702445,23,Night,False
tvyv202946975,36,4.7,11.026117,76.944652,11.066117,76.984652,03-03-2022,12:15,12:30,Stormy,High ,motorcycle ,Urban ,200,Sports,15.0,6.27910821693599,12,Afternoon,True
skev258713127,31,4.6,18.546258,73.904337,18.586258,73.944337,26-03-2022,16:35,16:40,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Toys,5.0,6.279108216936966,16,Afternoon,True
myqk809389675,34,4.9,18.51421,73.838429,18.56421,73.888429,30-03-2022,20:30,20:35,Sandstorms,Jam ,van,Metropolitian ,145,Cosmetics,5.0,7.848885271170511,20,Evening,False
kwcu997321689,21,5.0,23.359407,85.325055,23.389407,85.355055,15-03-2022,20:00,20:15,Fog,Jam ,scooter ,Metropolitian ,140,Shoes,15.0,4.709331162701191,20,Evening,False
mzqs975573502,32,4.8,13.049645,80.242268,13.139645,80.332268,12-03-2022,17:40,17:55,Fog,Medium ,motorcycle ,Urban ,180,Kitchen,15.0,14.127993488107478,17,Evening,True
dsop534225635,33,4.8,25.453436,81.833167,25.563436,81.943167,14-02-2022,22:50,23:00,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Snacks,10.0,17.2675475965754,22,Night,False
xezs548282433,36,4.2,23.233219,77.433571,23.343219,77.543571,14-02-2022,20:30,20:40,Cloudy,Jam ,van,Metropolitian ,195,Cosmetics,10.0,17.26754759657568,20,Evening,True
xtng484226901,21,5.0,13.054347,80.257221,13.144347,80.347221,02-03-2022,21:25,21:35,Stormy,Jam ,motorcycle ,Metropolitian ,25,Grocery,10.0,14.127993488107478,21,Night,False
wfcp796005687,23,4.6,12.978453,77.643685,13.068453,77.733685,08-03-2022,21:10,21:20,Windy,Jam ,motorcycle ,Metropolitian ,160,Kitchen,10.0,14.127993488106362,21,Night,False
ezkm204811934,37,4.7,22.53796,88.349843,22.58796,88.399843,11-02-2022,19:35,19:45,Sunny,Jam ,motorcycle ,Metropolitian ,110,Cosmetics,10.0,7.848885271170232,19,Evening,False
yivh646888078,30,4.9,13.086438,80.220672,13.216439,80.350672,27-03-2022,20:55,21:05,Sunny,Jam ,motorcycle ,Metropolitian ,145,Books,10.0,20.407180194048173,20,Evening,False
siyy484949995,29,4.8,22.744648,75.894377,22.874648,76.024377,23-03-2022,18:15,18:30,Sandstorms,Medium ,motorcycle ,Urban ,90,Kitchen,15.0,20.407101705043324,18,Evening,False
mcic677031311,22,4.4,19.12663,72.829976,19.19663,72.899976,12-03-2022,19:00,19:10,Fog,Medium ,scooter ,Metropolitian ,185,Outdoors,10.0,10.988439379638436,19,Evening,True
sixi076585937,36,4.9,19.1813,72.836191,19.2613,72.916191,31-03-2022,17:10,17:20,Sunny,Medium ,motorcycle ,Metropolitian ,125,Clothing,10.0,12.558216433872817,17,Evening,False
qmco438542419,35,5.0,12.986047,80.218114,13.006047,80.238114,05-03-2022,12:00,12:10,Cloudy,High ,motorcycle ,Metropolitian ,130,Books,10.0,3.1395541084680647,12,Afternoon,False
ivyv320248393,21,4.6,12.299524,76.64262,12.359524,76.70262,17-03-2022,22:40,22:45,Cloudy,Low ,van,Metropolitian ,55,Electronics,5.0,9.41866232540503,22,Night,False
mxww964701287,21,5.0,12.979166,77.640709,13.109166,77.770709,02-03-2022,23:25,23:30,Sunny,Low ,motorcycle ,Urban ,110,Home,5.0,20.407101705043466,23,Night,False
wupj875192271,32,4.6,11.02091,76.940432,11.03091,76.950432,01-03-2022,10:40,10:50,Stormy,Low ,van,Metropolitian ,130,Jewelry,10.0,1.5697770542345202,10,Morning,False
qasp058540039,25,4.7,27.201725,78.007553,27.291725,78.097553,12-02-2022,17:50,18:05,Sunny,Medium ,scooter ,Urban ,60,Skincare,15.0,14.127993488107478,17,Evening,False
hekz942315524,39,4.9,22.32,73.17,22.43,73.28,06-03-2022,22:45,23:00,Stormy,Low ,van,Metropolitian ,125,Books,15.0,17.2675475965754,22,Night,False
fbdu618456200,36,4.9,18.994237,72.825553,19.054237,72.885553,09-03-2022,23:10,23:25,Stormy,Low ,van,Metropolitian ,21,Grocery,15.0,9.418662325405169,23,Night,False
cxtj267606200,21,4.9,17.428294,78.404423,17.438294,78.414423,03-04-2022,10:20,10:30,Cloudy,Low ,motorcycle ,Metropolitian ,95,Kitchen,10.0,1.569777054234381,10,Morning,False
reqr200204023,30,4.8,19.221315,72.862381,19.351315,72.992381,06-03-2022,22:30,22:40,Windy,Low ,scooter ,Metropolitian ,75,Clothing,10.0,20.407101705043324,22,Night,False
hlqq790962994,21,4.7,30.895204,75.822103,30.925204,75.852103,15-02-2022,18:30,18:45,Windy,Medium ,scooter ,Metropolitian ,145,Kitchen,15.0,4.7093311627025845,18,Evening,False
plin739134078,23,4.5,11.022169,76.999594,11.032169,77.009594,03-04-2022,10:55,11:05,Cloudy,Low ,scooter ,Metropolitian ,95,Books,10.0,1.5697770542345202,10,Morning,False
cduv633724591,34,4.6,30.892978,75.821847,30.942978,75.871847,11-02-2022,23:35,23:40,Fog,Low ,motorcycle ,Metropolitian ,90,Pet Supplies,5.0,7.848885271170511,23,Night,False
xxha297888329,32,3.5,21.183434,72.814492,21.313434,72.944492,20-03-2022,21:20,21:30,Stormy,Jam ,van,Metropolitian ,180,Clothing,10.0,20.407101705043605,21,Night,True
srxh407376667,26,4.6,30.893081,75.821495,30.963081,75.891495,16-02-2022,22:55,23:05,Sandstorms,Low ,scooter ,Urban ,50,Skincare,10.0,10.988439379639551,22,Night,False
ffhp484385639,22,4.9,17.451976,78.385883,17.461976,78.395883,28-03-2022,10:25,10:40,Sunny,Low ,motorcycle ,Urban ,50,Snacks,15.0,1.5697770542335443,10,Morning,False
jfry858935253,31,4.8,25.450317,81.831681,25.500317,81.881681,13-02-2022,19:15,19:30,Sunny,Jam ,scooter ,Urban ,75,Toys,15.0,7.848885271170511,19,Evening,False
pmbu787654329,35,4.7,26.849596,75.800512,26.989596,75.940512,08-03-2022,22:35,22:45,Windy,Low ,scooter ,Metropolitian ,75,Shoes,10.0,21.976878759277987,22,Night,False
pdoq201174400,39,4.6,30.340722,78.060221,30.450722,78.170221,18-02-2022,22:35,22:50,Sandstorms,Low ,scooter ,Metropolitian ,90,Toys,15.0,17.2675475965754,22,Night,False
tedw959014709,35,4.8,26.849596,75.800512,26.919596,75.870512,31-03-2022,19:00,19:10,Cloudy,Medium ,motorcycle ,Urban ,150,Home,10.0,10.988439379639551,19,Evening,False
thqo720150669,35,4.7,26.766536,75.837333,26.776536,75.847333,03-03-2022,08:20,08:25,Fog,Low ,van,Metropolitian ,95,Home,5.0,1.5697770542346596,8,Morning,False
dqrk235345441,24,4.9,22.745536,75.893106,22.835536,75.983106,25-03-2022,19:15,19:20,Fog,Jam ,motorcycle ,Metropolitian ,190,Toys,5.0,14.127993488107478,19,Evening,True
nctx373438519,32,4.9,22.577821,88.400581,22.707821,88.530581,14-02-2022,18:15,18:25,Stormy,Medium ,scooter ,Metropolitian ,115,Books,10.0,20.407101705043324,18,Evening,False
xhpn621180795,37,4.7,18.53408,73.89852,18.64408,74.00852,04-04-2022,20:20,20:25,Sunny,Jam ,motorcycle ,Metropolitian ,145,Apparel,5.0,17.2675475965754,20,Evening,False
cgxl091652491,22,4.8,17.422819,78.449578,17.442819,78.469578,01-03-2022,08:40,08:55,Stormy,Low ,scooter ,Metropolitian ,95,Pet Supplies,15.0,3.1395541084679253,8,Morning,False
trzn091453029,29,4.0,12.986047,80.218114,13.056047,80.288114,02-03-2022,21:35,21:45,Cloudy,Jam ,motorcycle ,Metropolitian ,165,Snacks,10.0,10.988439379638436,21,Night,True
owxt130637594,31,4.9,22.310237,73.158921,22.330237,73.178921,03-04-2022,09:35,09:50,Windy,Low ,scooter ,Metropolitian ,25,Grocery,15.0,3.1395541084679253,9,Morning,False
nzof488911891,30,4.9,19.207222,72.972281,19.237222,73.002281,13-03-2022,19:25,19:30,Fog,Jam ,motorcycle ,Metropolitian ,135,Skincare,5.0,4.709331162702306,19,Evening,False
uvso323061845,36,4.6,26.905287,75.794592,26.995287,75.884592,06-03-2022,17:20,17:30,Sunny,Medium ,motorcycle ,Metropolitian ,90,Jewelry,10.0,14.127993488107478,17,Evening,False
wfcp418696405,24,4.4,19.22384,72.841347,19.35384,72.971347,29-03-2022,19:55,20:05,Fog,Jam ,scooter ,Metropolitian ,200,Toys,10.0,20.407101705043605,19,Evening,True
wkpn866158523,38,4.7,18.520016,73.830547,18.570016,73.880547,03-03-2022,18:30,18:35,Sunny,Medium ,motorcycle ,Metropolitian ,105,Toys,5.0,7.848885271171627,18,Evening,False
ikjv091434546,21,4.7,19.121999,72.908493,19.181999,72.968493,07-03-2022,17:30,17:45,Sunny,Medium ,scooter ,Metropolitian ,70,Cosmetics,15.0,9.418662325404053,17,Evening,False
vchv928559862,36,4.8,19.103249,72.846749,19.133249,72.876749,17-03-2022,23:20,23:35,Cloudy,Low ,scooter ,Metropolitian ,75,Books,15.0,4.709331162702306,23,Night,False
owlg539218596,37,4.6,19.874733,75.353942,19.934733,75.413942,15-02-2022,21:20,21:30,Windy,Jam ,motorcycle ,Metropolitian ,155,Pet Supplies,10.0,9.418662325405169,21,Night,False
pkbq291314940,26,4.5,17.455894,78.375467,17.505894,78.425467,03-04-2022,23:20,23:35,Cloudy,Low ,motorcycle ,Metropolitian ,75,Books,15.0,7.848885271170511,23,Night,False
gevu693931540,25,4.6,12.981615,80.231598,13.001615,80.251598,09-03-2022,09:40,09:55,Sandstorms,Low ,motorcycle ,Metropolitian ,70,Outdoors,15.0,3.1395541084679253,9,Morning,False
rfsx998643971,35,3.7,26.483672,80.320708,26.623672,80.460708,16-02-2022,21:30,21:45,Sunny,Jam ,motorcycle ,Metropolitian ,165,Home,15.0,21.976878759277987,21,Night,True
jzno616608320,20,4.7,23.355164,85.324097,23.385164,85.354097,21-03-2022,17:20,17:30,Windy,Medium ,scooter ,Metropolitian ,110,Clothing,10.0,4.7093311627025845,17,Evening,False
oyhc208274265,38,4.5,0.0,0.0,0.01,0.01,09-03-2022,10:10,10:20,Cloudy,Low ,motorcycle ,Urban ,145,Sports,10.0,1.5697770542341356,10,Morning,False
qbwp804063187,33,4.6,22.722634,75.886959,22.762634,75.926959,28-03-2022,12:50,13:00,Cloudy,High ,motorcycle ,Metropolitian ,175,Cosmetics,10.0,6.2791082169358505,12,Afternoon,True
njqo986441413,26,4.7,12.970221,77.645396,13.000221,77.675396,17-03-2022,18:25,18:30,Sunny,Medium ,scooter ,Metropolitian ,90,Clothing,5.0,4.709331162702445,18,Evening,False
ybau290631801,30,4.8,18.536562,73.896485,18.596562,73.956485,28-03-2022,22:25,22:30,Cloudy,Low ,scooter ,Metropolitian ,75,Cosmetics,5.0,9.41866232540489,22,Night,False
xmiz128981361,36,4.5,13.049645,80.242268,13.129645,80.322268,16-03-2022,17:10,17:25,Sandstorms,Medium ,scooter ,Metropolitian ,37,Grocery,15.0,12.558216433872957,17,Evening,False
dfgt145096099,31,4.8,13.066762,80.251865,13.106762,80.291865,24-03-2022,15:40,15:45,Fog,Medium ,motorcycle ,Metropolitian ,85,Skincare,5.0,6.279108216936966,15,Afternoon,False
olft293007091,24,4.5,13.058616,80.264151,13.068616,80.274151,28-03-2022,08:40,08:55,Cloudy,Low ,scooter ,Metropolitian ,55,Shoes,15.0,1.5697770542345202,8,Morning,False
diot635441036,23,4.0,11.022477,76.995667,11.062477,77.035667,11-03-2022,14:50,15:00,Fog,High ,scooter ,Metropolitian ,160,Clothing,10.0,6.279108216936966,14,Afternoon,False
ecla850224279,31,4.7,17.483216,78.552111,17.543216,78.612111,01-03-2022,22:50,22:55,Fog,Low ,motorcycle ,Metropolitian ,100,Toys,5.0,9.418662325405169,22,Night,False
cyta081485619,20,5.0,22.727021,75.884167,22.747021,75.904167,19-03-2022,09:30,09:45,Fog,Low ,motorcycle ,Metropolitian ,70,Clothing,15.0,3.1395541084679253,9,Morning,False
mkni109876275,36,4.8,22.760072,75.892574,22.850072,75.982574,02-04-2022,21:10,21:25,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Books,15.0,14.127993488107478,21,Night,True
osei768214575,22,4.6,22.74806,75.8934,22.79806,75.9434,03-03-2022,21:10,21:25,Windy,Jam ,scooter ,Metropolitian ,125,Cosmetics,15.0,7.848885271170511,21,Night,False
fdls248525577,27,4.6,26.913483,75.803139,26.983483,75.873139,06-04-2022,17:45,18:00,Windy,Medium ,motorcycle ,Metropolitian ,170,Kitchen,15.0,10.988439379638436,17,Evening,True
wowz744442384,32,4.7,18.533811,73.899315,18.613811,73.979315,23-03-2022,19:35,19:40,Windy,Jam ,motorcycle ,Urban ,205,Home,5.0,12.558216433872817,19,Evening,True
ikbp837247877,29,5.0,21.170096,72.789122,21.210096,72.829122,19-03-2022,16:10,16:15,Sunny,Medium ,motorcycle ,Urban ,110,Apparel,5.0,6.2791082169358505,16,Afternoon,False
ugqv547413486,23,4.7,26.902328,75.794257,26.992328,75.884257,02-03-2022,22:10,22:25,Stormy,Low ,motorcycle ,Urban ,55,Clothing,15.0,14.127993488107478,22,Night,False
ksko693478504,26,4.7,9.985497,76.276999,10.075497,76.366999,12-02-2022,20:55,21:05,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Electronics,10.0,14.127993488107478,20,Evening,True
rodh302067981,38,4.6,21.175975,72.795503,21.305975,72.925503,23-03-2022,20:00,20:05,Sandstorms,Jam ,motorcycle ,Metropolitian ,270,Toys,5.0,20.407101705044443,20,Evening,True
zbdm211208619,38,4.9,26.469003,80.316344,26.499003,80.346344,15-02-2022,22:45,22:50,Sunny,Low ,scooter ,Urban ,70,Sports,5.0,4.709331162702306,22,Night,False
rtfa383832778,26,4.6,26.911927,75.797282,26.991927,75.877282,31-03-2022,23:45,00:00,Stormy,Low ,scooter ,Metropolitian ,65,Pet Supplies,15.0,12.558216433873095,23,Night,False
ocrk595151397,28,4.6,26.914142,75.805704,27.044142,75.935704,06-04-2022,22:15,22:30,Stormy,Low ,motorcycle ,Metropolitian ,85,Electronics,15.0,20.407101705043605,22,Night,False
xjlj289613270,39,4.9,0.0,0.0,0.11,0.11,06-03-2022,18:15,18:20,Sunny,Medium ,motorcycle ,Metropolitian ,140,Pet Supplies,5.0,17.26754759657549,18,Evening,False
liwz579887239,24,5.0,12.3085,76.665808,12.3585,76.715808,30-03-2022,18:40,18:55,Cloudy,Medium ,van,Metropolitian ,60,Apparel,15.0,7.848885271170371,18,Evening,False
lxnf328488090,38,4.7,21.173493,72.801953,21.203493,72.831953,05-04-2022,20:45,21:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,Cosmetics,15.0,4.7093311627025845,20,Evening,False
zuez379773006,36,4.7,30.905562,75.832841,30.965562,75.892841,17-02-2022,20:55,21:10,Sandstorms,Jam ,scooter ,Metropolitian ,150,Toys,15.0,9.41866232540489,20,Evening,False
zhhj278649420,23,4.7,12.3085,76.665808,12.3585,76.715808,05-03-2022,21:25,21:35,Cloudy,Jam ,motorcycle ,Metropolitian ,120,Shoes,10.0,7.848885271170371,21,Night,False
albr835290594,37,4.8,19.1813,72.836191,19.1913,72.846191,28-03-2022,08:20,08:30,Cloudy,Low ,motorcycle ,Metropolitian ,18,Grocery,10.0,1.569777054234381,8,Morning,False
vhbw871349535,39,4.7,10.020683,76.310631,10.090683,76.380631,18-02-2022,17:30,17:35,Stormy,Medium ,scooter ,Metropolitian ,105,Books,5.0,10.988439379638436,17,Evening,False
hdhb364725205,29,4.6,18.592718,73.773572,18.642718,73.823572,19-03-2022,18:45,18:50,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Books,5.0,7.848885271170232,18,Evening,False
qitv582127564,28,5.0,18.536562,73.896485,18.546562,73.906485,15-03-2022,11:45,12:00,Stormy,High ,motorcycle ,Metropolitian ,85,Books,15.0,1.5697770542346596,11,Morning,False
xuly494595727,21,4.7,17.424114,78.347554,17.434114,78.357554,05-04-2022,11:25,11:35,Windy,High ,motorcycle ,Urban ,80,Cosmetics,10.0,1.5697770542335443,11,Morning,False
vfbb901609704,20,4.6,18.539299,73.897902,18.549299,73.907902,03-04-2022,08:15,08:30,Cloudy,Low ,motorcycle ,Urban ,80,Outdoors,15.0,1.5697770542346596,8,Morning,False
mnnn013480772,20,4.9,12.334022,76.618203,12.424022,76.708203,23-03-2022,20:20,20:35,Fog,Jam ,motorcycle ,Urban ,185,Pet Supplies,15.0,14.127993488107617,20,Evening,True
xbea504769778,33,4.6,17.433809,78.386744,17.513809,78.466744,12-03-2022,23:40,23:45,Sandstorms,Low ,scooter ,Metropolitian ,135,Books,5.0,12.558216433873932,23,Night,False
ylcv566097817,35,4.7,22.515082,88.36783,22.645082,88.49783,14-02-2022,20:45,21:00,Cloudy,Jam ,scooter ,Metropolitian ,180,Cosmetics,15.0,20.407101705043324,20,Evening,True
jxub839725763,25,4.7,26.956431,75.776649,26.986431,75.806649,17-03-2022,17:35,17:50,Stormy,Medium ,scooter ,Urban ,120,Outdoors,15.0,4.70933116270147,17,Evening,False
zfgu542649989,22,4.9,25.45235,81.841889,25.53235,81.921889,12-02-2022,22:30,22:35,Sunny,Low ,motorcycle ,Metropolitian ,145,Skincare,5.0,12.558216433873095,22,Night,False
ddcb725230114,36,4.8,0.0,0.0,0.06,0.06,07-03-2022,23:45,23:50,Sunny,Low ,motorcycle ,Metropolitian ,105,Sports,5.0,9.418662325404814,23,Night,False
bxgn959827351,25,4.9,21.175975,72.795503,21.215975,72.835503,03-03-2022,15:20,15:35,Cloudy,Medium ,scooter ,Urban ,80,Snacks,15.0,6.279108216936966,15,Afternoon,False
ppsz838564848,22,4.5,17.41233,78.449654,17.49233,78.529654,31-03-2022,22:35,22:50,Windy,Low ,scooter ,Urban ,55,Toys,15.0,12.558216433872817,22,Night,False
rawr832853107,27,4.7,22.32,73.17,22.34,73.19,05-04-2022,11:25,11:30,Sunny,High ,motorcycle ,Metropolitian ,90,Toys,5.0,3.1395541084679253,11,Morning,False
